Date,Site,PAR
2005-06-01,BP02,10.335997581481934
2005-06-01,BP03,10.335997581481934
2005-06-01,BP05,10.641997337341309
2005-06-01,BP06,10.787997245788574
2005-06-01,BP08,10.883996963500977
2005-06-01,BP10,10.777997016906738
2005-06-01,BP13,10.28599739074707
2005-06-01,BP14,10.177997589111328
2005-06-01,LH01,10.177997589111328
2005-06-01,LH02,10.177997589111328
2005-06-01,LH07,10.129997253417969
2005-06-01,LH10,9.853997230529785
2005-06-01,PB02,10.641997337341309
2005-06-01,PB03,10.77399730682373
2005-06-01,PB10,10.77399730682373
2005-06-01,PB11,10.641997337341309
2005-06-01,PL02,9.923996925354004
2005-06-01,PL03,9.923996925354004
2005-06-01,PL14,10.335997581481934
2005-06-01,PL16,10.335997581481934
2005-07-01,BP01,18.021997451782227
2005-07-01,BP02,18.56199836730957
2005-07-01,BP03,18.56199836730957
2005-07-01,BP05,18.949996948242188
2005-07-01,BP06,19.26199722290039
2005-07-01,BP08,19.383996963500977
2005-07-01,BP10,19.47199821472168
2005-07-01,BP13,18.773998260498047
2005-07-01,BP14,18.15599822998047
2005-07-01,LH01,18.15599822998047
2005-07-01,LH02,18.15599822998047
2005-07-01,LH07,18.257997512817383
2005-07-01,LH10,17.981998443603516
2005-07-01,PB02,18.949996948242188
2005-07-01,PB03,18.99599838256836
2005-07-01,PB10,18.99599838256836
2005-07-01,PB11,18.949996948242188
2005-07-01,PL02,18.021997451782227
2005-07-01,PL03,18.021997451782227
2005-07-01,PL14,18.56199836730957
2005-07-01,PL16,18.56199836730957
2005-08-01,BP01,22.393997192382812
2005-08-01,BP02,22.581998825073242
2005-08-01,BP03,22.581998825073242
2005-08-01,BP05,22.801998138427734
2005-08-01,BP06,22.959997177124023
2005-08-01,BP08,22.367998123168945
2005-08-01,BP10,22.259998321533203
2005-08-01,BP13,22.457998275756836
2005-08-01,BP14,22.505998611450195
2005-08-01,LH01,22.505998611450195
2005-08-01,LH02,22.505998611450195
2005-08-01,LH07,23.203998565673828
2005-08-01,LH10,22.6039981842041
2005-08-01,PB02,22.801998138427734
2005-08-01,PB03,23.0779972076416
2005-08-01,PB10,23.0779972076416
2005-08-01,PB11,22.801998138427734
2005-08-01,PL02,22.393997192382812
2005-08-01,PL03,22.393997192382812
2005-08-01,PL14,22.581998825073242
2005-08-01,PL16,22.581998825073242
2005-09-01,BP01,35.05799865722656
2005-09-01,BP02,35.347999572753906
2005-09-01,BP03,35.347999572753906
2005-09-01,BP05,35.87799835205078
2005-09-01,BP06,36.784000396728516
2005-09-01,BP08,37.30399703979492
2005-09-01,BP10,36.26599884033203
2005-09-01,BP13,36.42399978637695
2005-09-01,BP14,36.551998138427734
2005-09-01,LH01,36.551998138427734
2005-09-01,LH02,36.551998138427734
2005-09-01,LH07,36.81599807739258
2005-09-01,LH10,36.327999114990234
2005-09-01,PB02,35.87799835205078
2005-09-01,PB03,33.72999954223633
2005-09-01,PB10,33.72999954223633
2005-09-01,PB11,35.87799835205078
2005-09-01,PL02,35.05799865722656
2005-09-01,PL03,35.05799865722656
2005-09-01,PL14,35.347999572753906
2005-09-01,PL16,35.347999572753906
2005-10-01,BP01,47.422000885009766
2005-10-01,BP02,48.08399963378906
2005-10-01,BP03,48.08399963378906
2005-10-01,BP05,48.54399871826172
2005-10-01,BP06,48.92799758911133
2005-10-01,BP08,49.736000061035156
2005-10-01,BP10,50.05999755859375
2005-10-01,BP13,47.4739990234375
2005-10-01,BP14,47.284000396728516
2005-10-01,LH01,47.284000396728516
2005-10-01,LH02,47.284000396728516
2005-10-01,LH07,47.14999771118164
2005-10-01,LH10,47.20800018310547
2005-10-01,PB02,48.54399871826172
2005-10-01,PB03,49.61000061035156
2005-10-01,PB10,49.61000061035156
2005-10-01,PB11,48.54399871826172
2005-10-01,PL02,47.422000885009766
2005-10-01,PL03,47.422000885009766
2005-10-01,PL14,48.08399963378906
2005-10-01,PL16,48.08399963378906
2005-11-01,BP01,46.24399948120117
2005-11-01,BP02,46.15599822998047
2005-11-01,BP03,46.15599822998047
2005-11-01,BP05,45.823997497558594
2005-11-01,BP06,45.007999420166016
2005-11-01,BP08,45.55799865722656
2005-11-01,BP10,46.37999725341797
2005-11-01,BP13,47.35199737548828
2005-11-01,BP14,46.87199783325195
2005-11-01,LH01,46.87199783325195
2005-11-01,LH02,46.87199783325195
2005-11-01,LH07,47.44199752807617
2005-11-01,LH10,46.18600082397461
2005-11-01,PB02,45.823997497558594
2005-11-01,PB03,46.87199783325195
2005-11-01,PB10,46.87199783325195
2005-11-01,PB11,45.823997497558594
2005-11-01,PL02,46.24399948120117
2005-11-01,PL03,46.24399948120117
2005-11-01,PL14,46.15599822998047
2005-11-01,PL16,46.15599822998047
2005-12-01,BP01,47.12799835205078
2005-12-01,BP02,47.763999938964844
2005-12-01,BP03,47.763999938964844
2005-12-01,BP05,48.32600021362305
2005-12-01,BP06,48.79800033569336
2005-12-01,BP08,48.093997955322266
2005-12-01,BP10,47.2859992980957
2005-12-01,BP13,47.55799865722656
2005-12-01,BP14,47.082000732421875
2005-12-01,LH01,47.082000732421875
2005-12-01,LH02,47.082000732421875
2005-12-01,LH07,47.83399963378906
2005-12-01,LH10,47.097999572753906
2005-12-01,PB02,48.32600021362305
2005-12-01,PB03,48.30999755859375
2005-12-01,PB10,48.30999755859375
2005-12-01,PB11,48.32600021362305
2005-12-01,PL02,47.12799835205078
2005-12-01,PL03,47.12799835205078
2005-12-01,PL14,47.763999938964844
2005-12-01,PL16,47.763999938964844
2006-01-01,BP01,42.78999710083008
2006-01-01,BP02,43.79999923706055
2006-01-01,BP03,43.79999923706055
2006-01-01,BP05,44.76799774169922
2006-01-01,BP06,45.763999938964844
2006-01-01,BP08,45.31399917602539
2006-01-01,BP10,43.55999755859375
2006-01-01,BP13,45.045997619628906
2006-01-01,BP14,44.76599884033203
2006-01-01,LH01,44.76599884033203
2006-01-01,LH02,44.76599884033203
2006-01-01,LH07,43.69199752807617
2006-01-01,LH10,43.5
2006-01-01,PB02,44.76799774169922
2006-01-01,PB03,42.663997650146484
2006-01-01,PB10,42.663997650146484
2006-01-01,PB11,44.76799774169922
2006-01-01,PL02,42.78999710083008
2006-01-01,PL03,42.78999710083008
2006-01-01,PL14,43.79999923706055
2006-01-01,PL16,43.79999923706055
2006-02-01,BP01,28.665998458862305
2006-02-01,BP02,29.049997329711914
2006-02-01,BP03,29.049997329711914
2006-02-01,BP05,29.4739990234375
2006-02-01,BP06,30.141998291015625
2006-02-01,BP08,29.795997619628906
2006-02-01,BP10,28.735998153686523
2006-02-01,BP13,29.613998413085938
2006-02-01,BP14,29.011999130249023
2006-02-01,LH01,29.011999130249023
2006-02-01,LH02,29.011999130249023
2006-02-01,LH07,27.37599754333496
2006-02-01,LH10,28.01999855041504
2006-02-01,PB02,29.4739990234375
2006-02-01,PB03,29.025999069213867
2006-02-01,PB10,29.025999069213867
2006-02-01,PB11,29.4739990234375
2006-02-01,PL02,28.665998458862305
2006-02-01,PL03,28.665998458862305
2006-02-01,PL14,29.049997329711914
2006-02-01,PL16,29.049997329711914
2006-03-01,BP01,23.0419979095459
2006-03-01,BP02,23.503997802734375
2006-03-01,BP03,23.503997802734375
2006-03-01,BP05,23.637998580932617
2006-03-01,BP06,23.345998764038086
2006-03-01,BP08,23.111997604370117
2006-03-01,BP10,22.757997512817383
2006-03-01,BP13,23.181997299194336
2006-03-01,BP14,23.039997100830078
2006-03-01,LH01,23.039997100830078
2006-03-01,LH02,23.039997100830078
2006-03-01,LH07,22.87999725341797
2006-03-01,LH10,23.191997528076172
2006-03-01,PB02,23.637998580932617
2006-03-01,PB03,24.189998626708984
2006-03-01,PB10,24.189998626708984
2006-03-01,PB11,23.637998580932617
2006-03-01,PL02,23.0419979095459
2006-03-01,PL03,23.0419979095459
2006-03-01,PL14,23.503997802734375
2006-03-01,PL16,23.503997802734375
2006-04-01,BP01,12.121997833251953
2006-04-01,BP02,12.395997047424316
2006-04-01,BP03,12.395997047424316
2006-04-01,BP05,12.435997009277344
2006-04-01,BP06,12.21999740600586
2006-04-01,BP08,12.521997451782227
2006-04-01,BP10,12.781997680664063
2006-04-01,BP13,12.879997253417969
2006-04-01,BP14,12.605997085571289
2006-04-01,LH01,12.605997085571289
2006-04-01,LH02,12.605997085571289
2006-04-01,LH07,12.08399772644043
2006-04-01,LH10,12.039997100830078
2006-04-01,PB02,12.435997009277344
2006-04-01,PB03,12.51199722290039
2006-04-01,PB10,12.51199722290039
2006-04-01,PB11,12.435997009277344
2006-04-01,PL02,12.121997833251953
2006-04-01,PL03,12.121997833251953
2006-04-01,PL14,12.395997047424316
2006-04-01,PL16,12.395997047424316
2006-05-01,BP01,9.453997611999512
2006-05-01,BP02,9.793997764587402
2006-05-01,BP03,9.793997764587402
2006-05-01,BP05,9.977997779846191
2006-05-01,BP06,9.971997261047363
2006-05-01,BP08,10.205997467041016
2006-05-01,BP10,9.889997482299805
2006-05-01,BP13,9.71999740600586
2006-05-01,BP14,9.52399730682373
2006-05-01,LH01,9.52399730682373
2006-05-01,LH02,9.52399730682373
2006-05-01,LH07,9.227997779846191
2006-05-01,LH10,8.991997718811035
2006-05-01,PB02,9.977997779846191
2006-05-01,PB03,10.193997383117676
2006-05-01,PB10,10.193997383117676
2006-05-01,PB11,9.977997779846191
2006-05-01,PL02,9.453997611999512
2006-05-01,PL03,9.453997611999512
2006-05-01,PL14,9.793997764587402
2006-05-01,PL16,9.793997764587402
2006-06-01,BP01,10.431997299194336
2006-06-01,BP02,10.699996948242188
2006-06-01,BP03,10.699996948242188
2006-06-01,BP05,10.99999713897705
2006-06-01,BP06,11.581997871398926
2006-06-01,BP08,11.431997299194336
2006-06-01,BP10,11.109997749328613
2006-06-01,BP13,10.913997650146484
2006-06-01,BP14,11.103997230529785
2006-06-01,LH01,11.103997230529785
2006-06-01,LH02,11.103997230529785
2006-06-01,LH07,10.805997848510742
2006-06-01,LH10,10.941997528076172
2006-06-01,PB02,10.99999713897705
2006-06-01,PB03,11.393997192382813
2006-06-01,PB10,11.393997192382813
2006-06-01,PB11,10.99999713897705
2006-06-01,PL02,10.431997299194336
2006-06-01,PL03,10.431997299194336
2006-06-01,PL14,10.699996948242188
2006-06-01,PL16,10.699996948242188
2006-07-01,BP01,17.701997756958008
2006-07-01,BP02,17.67399787902832
2006-07-01,BP03,17.67399787902832
2006-07-01,BP05,17.701997756958008
2006-07-01,BP06,17.58199691772461
2006-07-01,BP08,17.90399742126465
2006-07-01,BP10,18.10799789428711
2006-07-01,BP13,17.595996856689453
2006-07-01,BP14,17.89999771118164
2006-07-01,LH01,17.89999771118164
2006-07-01,LH02,17.89999771118164
2006-07-01,LH07,17.58399772644043
2006-07-01,LH10,17.555997848510742
2006-07-01,PB02,17.701997756958008
2006-07-01,PB03,17.373998641967773
2006-07-01,PB10,17.373998641967773
2006-07-01,PB11,17.701997756958008
2006-07-01,PL02,17.701997756958008
2006-07-01,PL03,17.701997756958008
2006-07-01,PL14,17.67399787902832
2006-07-01,PL16,17.67399787902832
2006-08-01,BP01,24.365997314453125
2006-08-01,BP02,24.281997680664063
2006-08-01,BP03,24.281997680664063
2006-08-01,BP05,24.40399742126465
2006-08-01,BP06,24.775997161865234
2006-08-01,BP08,25.0779972076416
2006-08-01,BP10,25.455997467041016
2006-08-01,BP13,25.03799819946289
2006-08-01,BP14,24.643997192382812
2006-08-01,LH01,24.643997192382812
2006-08-01,LH02,24.643997192382812
2006-08-01,LH07,24.983997344970703
2006-08-01,LH10,24.867998123168945
2006-08-01,PB02,24.40399742126465
2006-08-01,PB03,24.37799835205078
2006-08-01,PB10,24.37799835205078
2006-08-01,PB11,24.40399742126465
2006-08-01,PL02,24.365997314453125
2006-08-01,PL03,24.365997314453125
2006-08-01,PL14,24.281997680664063
2006-08-01,PL16,24.281997680664063
2006-09-01,BP01,36.99399948120117
2006-09-01,BP02,37.01799774169922
2006-09-01,BP03,37.01799774169922
2006-09-01,BP05,37.13800048828125
2006-09-01,BP06,37.19599914550781
2006-09-01,BP08,37.19199752807617
2006-09-01,BP10,37.402000427246094
2006-09-01,BP13,36.31399917602539
2006-09-01,BP14,37.0099983215332
2006-09-01,LH01,37.0099983215332
2006-09-01,LH02,37.0099983215332
2006-09-01,LH07,38.051998138427734
2006-09-01,LH10,37.7859992980957
2006-09-01,PB02,37.13800048828125
2006-09-01,PB03,36.64999771118164
2006-09-01,PB10,36.64999771118164
2006-09-01,PB11,37.13800048828125
2006-09-01,PL02,36.99399948120117
2006-09-01,PL03,36.99399948120117
2006-09-01,PL14,37.01799774169922
2006-09-01,PL16,37.01799774169922
2006-10-01,BP01,48.47200012207031
2006-10-01,BP02,48.33399963378906
2006-10-01,BP03,48.33399963378906
2006-10-01,BP05,48.172000885009766
2006-10-01,BP06,47.88199996948242
2006-10-01,BP08,47.17399978637695
2006-10-01,BP10,46.29399871826172
2006-10-01,BP13,48.15800094604492
2006-10-01,BP14,48.263999938964844
2006-10-01,LH01,48.263999938964844
2006-10-01,LH02,48.263999938964844
2006-10-01,LH07,47.689998626708984
2006-10-01,LH10,48.784000396728516
2006-10-01,PB02,48.172000885009766
2006-10-01,PB03,46.753997802734375
2006-10-01,PB10,46.753997802734375
2006-10-01,PB11,48.172000885009766
2006-10-01,PL02,48.47200012207031
2006-10-01,PL03,48.47200012207031
2006-10-01,PL14,48.33399963378906
2006-10-01,PL16,48.33399963378906
2006-11-01,BP01,49.305999755859375
2006-11-01,BP02,50.3859977722168
2006-11-01,BP03,50.3859977722168
2006-11-01,BP05,51.093997955322266
2006-11-01,BP06,51.444000244140625
2006-11-01,BP08,51.2599983215332
2006-11-01,BP10,50.705997467041016
2006-11-01,BP13,50.2239990234375
2006-11-01,BP14,49.42599868774414
2006-11-01,LH01,49.42599868774414
2006-11-01,LH02,49.42599868774414
2006-11-01,LH07,48.64799880981445
2006-11-01,LH10,48.06800079345703
2006-11-01,PB02,51.093997955322266
2006-11-01,PB03,52.290000915527344
2006-11-01,PB10,52.290000915527344
2006-11-01,PB11,51.093997955322266
2006-11-01,PL02,49.305999755859375
2006-11-01,PL03,49.305999755859375
2006-11-01,PL14,50.3859977722168
2006-11-01,PL16,50.3859977722168
2006-12-01,BP01,43.88399887084961
2006-12-01,BP02,44.65399932861328
2006-12-01,BP03,44.65399932861328
2006-12-01,BP05,45.45399856567383
2006-12-01,BP06,46.05799865722656
2006-12-01,BP08,45.69599914550781
2006-12-01,BP10,44.22200012207031
2006-12-01,BP13,44.13999938964844
2006-12-01,BP14,44.02000045776367
2006-12-01,LH01,44.02000045776367
2006-12-01,LH02,44.02000045776367
2006-12-01,LH07,44.31800079345703
2006-12-01,LH10,43.961997985839844
2006-12-01,PB02,45.45399856567383
2006-12-01,PB03,44.63800048828125
2006-12-01,PB10,44.63800048828125
2006-12-01,PB11,45.45399856567383
2006-12-01,PL02,43.88399887084961
2006-12-01,PL03,43.88399887084961
2006-12-01,PL14,44.65399932861328
2006-12-01,PL16,44.65399932861328
2007-01-01,BP01,42.071998596191406
2007-01-01,BP02,43.1359977722168
2007-01-01,BP03,43.1359977722168
2007-01-01,BP05,43.805999755859375
2007-01-01,BP06,44.051998138427734
2007-01-01,BP08,43.003997802734375
2007-01-01,BP10,41.47800064086914
2007-01-01,BP13,42.209999084472656
2007-01-01,BP14,41.86800003051758
2007-01-01,LH01,41.86800003051758
2007-01-01,LH02,41.86800003051758
2007-01-01,LH07,43.30399703979492
2007-01-01,LH10,42.391998291015625
2007-01-01,PB02,43.805999755859375
2007-01-01,PB03,41.4839973449707
2007-01-01,PB10,41.4839973449707
2007-01-01,PB11,43.805999755859375
2007-01-01,PL02,42.071998596191406
2007-01-01,PL03,42.071998596191406
2007-01-01,PL14,43.1359977722168
2007-01-01,PL16,43.1359977722168
2007-02-01,BP01,33.7859992980957
2007-02-01,BP02,33.77799987792969
2007-02-01,BP03,33.77799987792969
2007-02-01,BP05,33.801998138427734
2007-02-01,BP06,34.03199768066406
2007-02-01,BP08,33.92399978637695
2007-02-01,BP10,33.07600021362305
2007-02-01,BP13,33.887996673583984
2007-02-01,BP14,34.01199722290039
2007-02-01,LH01,34.01199722290039
2007-02-01,LH02,34.01199722290039
2007-02-01,LH07,33.40999984741211
2007-02-01,LH10,34.12399673461914
2007-02-01,PB02,33.801998138427734
2007-02-01,PB03,34.444000244140625
2007-02-01,PB10,34.444000244140625
2007-02-01,PB11,33.801998138427734
2007-02-01,PL02,33.7859992980957
2007-02-01,PL03,33.7859992980957
2007-02-01,PL14,33.77799987792969
2007-02-01,PL16,33.77799987792969
2007-03-01,BP01,22.189998626708984
2007-03-01,BP02,22.839998245239258
2007-03-01,BP03,22.839998245239258
2007-03-01,BP05,23.123998641967773
2007-03-01,BP06,22.97199821472168
2007-03-01,BP08,22.40399742126465
2007-03-01,BP10,21.453998565673828
2007-03-01,BP13,22.689998626708984
2007-03-01,BP14,22.773998260498047
2007-03-01,LH01,22.773998260498047
2007-03-01,LH02,22.773998260498047
2007-03-01,LH07,22.117998123168945
2007-03-01,LH10,22.099998474121094
2007-03-01,PB02,23.123998641967773
2007-03-01,PB03,22.65599822998047
2007-03-01,PB10,22.65599822998047
2007-03-01,PB11,23.123998641967773
2007-03-01,PL02,22.189998626708984
2007-03-01,PL03,22.189998626708984
2007-03-01,PL14,22.839998245239258
2007-03-01,PL16,22.839998245239258
2007-04-01,BP01,14.163997650146484
2007-04-01,BP02,14.465997695922852
2007-04-01,BP03,14.465997695922852
2007-04-01,BP05,14.647997856140137
2007-04-01,BP06,14.733997344970703
2007-04-01,BP08,14.901997566223145
2007-04-01,BP10,14.903997421264648
2007-04-01,BP13,14.30999755859375
2007-04-01,BP14,14.157997131347656
2007-04-01,LH01,14.157997131347656
2007-04-01,LH02,14.157997131347656
2007-04-01,LH07,14.449997901916504
2007-04-01,LH10,14.205997467041016
2007-04-01,PB02,14.647997856140137
2007-04-01,PB03,14.825997352600098
2007-04-01,PB10,14.825997352600098
2007-04-01,PB11,14.647997856140137
2007-04-01,PL02,14.163997650146484
2007-04-01,PL03,14.163997650146484
2007-04-01,PL14,14.465997695922852
2007-04-01,PL16,14.465997695922852
2007-05-01,BP01,10.667997360229492
2007-05-01,BP02,10.959997177124023
2007-05-01,BP03,10.959997177124023
2007-05-01,BP05,11.24999713897705
2007-05-01,BP06,11.46999740600586
2007-05-01,BP08,11.155997276306152
2007-05-01,BP10,10.6719970703125
2007-05-01,BP13,11.051997184753418
2007-05-01,BP14,11.079997062683105
2007-05-01,LH01,11.079997062683105
2007-05-01,LH02,11.079997062683105
2007-05-01,LH07,10.925997734069824
2007-05-01,LH10,10.611997604370117
2007-05-01,PB02,11.24999713897705
2007-05-01,PB03,11.303997039794922
2007-05-01,PB10,11.303997039794922
2007-05-01,PB11,11.24999713897705
2007-05-01,PL02,10.667997360229492
2007-05-01,PL03,10.667997360229492
2007-05-01,PL14,10.959997177124023
2007-05-01,PL16,10.959997177124023
2007-06-01,BP01,11.289997100830078
2007-06-01,BP02,11.283997535705566
2007-06-01,BP03,11.283997535705566
2007-06-01,BP05,11.221997261047363
2007-06-01,BP06,11.125997543334961
2007-06-01,BP08,11.215997695922852
2007-06-01,BP10,11.255997657775879
2007-06-01,BP13,11.487997055053711
2007-06-01,BP14,10.939997673034668
2007-06-01,LH01,10.939997673034668
2007-06-01,LH02,10.939997673034668
2007-06-01,LH07,10.619997024536133
2007-06-01,LH10,10.783997535705566
2007-06-01,PB02,11.221997261047363
2007-06-01,PB03,11.089997291564941
2007-06-01,PB10,11.089997291564941
2007-06-01,PB11,11.221997261047363
2007-06-01,PL02,11.289997100830078
2007-06-01,PL03,11.289997100830078
2007-06-01,PL14,11.283997535705566
2007-06-01,PL16,11.283997535705566
2007-07-01,BP01,18.23799705505371
2007-07-01,BP02,18.65199851989746
2007-07-01,BP03,18.65199851989746
2007-07-01,BP05,18.847997665405273
2007-07-01,BP06,18.783998489379883
2007-07-01,BP08,18.55999755859375
2007-07-01,BP10,17.985998153686523
2007-07-01,BP13,18.65199851989746
2007-07-01,BP14,18.67399787902832
2007-07-01,LH01,18.67399787902832
2007-07-01,LH02,18.67399787902832
2007-07-01,LH07,18.117998123168945
2007-07-01,LH10,18.203998565673828
2007-07-01,PB02,18.847997665405273
2007-07-01,PB03,18.911996841430664
2007-07-01,PB10,18.911996841430664
2007-07-01,PB11,18.847997665405273
2007-07-01,PL02,18.23799705505371
2007-07-01,PL03,18.23799705505371
2007-07-01,PL14,18.65199851989746
2007-07-01,PL16,18.65199851989746
2007-08-01,BP01,27.38199806213379
2007-08-01,BP02,27.411998748779297
2007-08-01,BP03,27.411998748779297
2007-08-01,BP05,27.369998931884766
2007-08-01,BP06,27.31199836730957
2007-08-01,BP08,26.983997344970703
2007-08-01,BP10,26.889997482299805
2007-08-01,BP13,27.419998168945312
2007-08-01,BP14,27.545997619628906
2007-08-01,LH01,27.545997619628906
2007-08-01,LH02,27.545997619628906
2007-08-01,LH07,27.553998947143555
2007-08-01,LH10,27.525999069213867
2007-08-01,PB02,27.369998931884766
2007-08-01,PB03,27.977998733520508
2007-08-01,PB10,27.977998733520508
2007-08-01,PB11,27.369998931884766
2007-08-01,PL02,27.38199806213379
2007-08-01,PL03,27.38199806213379
2007-08-01,PL14,27.411998748779297
2007-08-01,PL16,27.411998748779297
2007-09-01,BP01,37.75199890136719
2007-09-01,BP02,37.81599807739258
2007-09-01,BP03,37.81599807739258
2007-09-01,BP05,37.86800003051758
2007-09-01,BP06,37.75199890136719
2007-09-01,BP08,38.2859992980957
2007-09-01,BP10,38.0620002746582
2007-09-01,BP13,37.4119987487793
2007-09-01,BP14,38.209999084472656
2007-09-01,LH01,38.209999084472656
2007-09-01,LH02,38.209999084472656
2007-09-01,LH07,37.98999786376953
2007-09-01,LH10,39.051998138427734
2007-09-01,PB02,37.86800003051758
2007-09-01,PB03,37.865997314453125
2007-09-01,PB10,37.865997314453125
2007-09-01,PB11,37.86800003051758
2007-09-01,PL02,37.75199890136719
2007-09-01,PL03,37.75199890136719
2007-09-01,PL14,37.81599807739258
2007-09-01,PL16,37.81599807739258
2007-10-01,BP01,51.959999084472656
2007-10-01,BP02,52.4640007019043
2007-10-01,BP03,52.4640007019043
2007-10-01,BP05,53.029998779296875
2007-10-01,BP06,53.71799850463867
2007-10-01,BP08,53.30400085449219
2007-10-01,BP10,50.77399826049805
2007-10-01,BP13,52.50199890136719
2007-10-01,BP14,52.571998596191406
2007-10-01,LH01,52.571998596191406
2007-10-01,LH02,52.571998596191406
2007-10-01,LH07,51.81800079345703
2007-10-01,LH10,52.36000061035156
2007-10-01,PB02,53.029998779296875
2007-10-01,PB03,51.18199920654297
2007-10-01,PB10,51.18199920654297
2007-10-01,PB11,53.029998779296875
2007-10-01,PL02,51.959999084472656
2007-10-01,PL03,51.959999084472656
2007-10-01,PL14,52.4640007019043
2007-10-01,PL16,52.4640007019043
2007-11-01,BP01,54.369998931884766
2007-11-01,BP02,54.805999755859375
2007-11-01,BP03,54.805999755859375
2007-11-01,BP05,55.39799880981445
2007-11-01,BP06,56.762001037597656
2007-11-01,BP08,57.09000015258789
2007-11-01,BP10,56.84000015258789
2007-11-01,BP13,55.641998291015625
2007-11-01,BP14,54.8380012512207
2007-11-01,LH01,54.8380012512207
2007-11-01,LH02,54.8380012512207
2007-11-01,LH07,55.347999572753906
2007-11-01,LH10,55.391998291015625
2007-11-01,PB02,55.39799880981445
2007-11-01,PB03,54.76599884033203
2007-11-01,PB10,54.76599884033203
2007-11-01,PB11,55.39799880981445
2007-11-01,PL02,54.369998931884766
2007-11-01,PL03,54.369998931884766
2007-11-01,PL14,54.805999755859375
2007-11-01,PL16,54.805999755859375
2007-12-01,BP01,50.5260009765625
2007-12-01,BP02,50.481998443603516
2007-12-01,BP03,50.481998443603516
2007-12-01,BP05,50.5260009765625
2007-12-01,BP06,51.13399887084961
2007-12-01,BP08,51.41600036621094
2007-12-01,BP10,50.349998474121094
2007-12-01,BP13,51.98999786376953
2007-12-01,BP14,52.04999923706055
2007-12-01,LH01,52.04999923706055
2007-12-01,LH02,52.04999923706055
2007-12-01,LH07,51.82600021362305
2007-12-01,LH10,52.512001037597656
2007-12-01,PB02,50.5260009765625
2007-12-01,PB03,50.45800018310547
2007-12-01,PB10,50.45800018310547
2007-12-01,PB11,50.5260009765625
2007-12-01,PL02,50.5260009765625
2007-12-01,PL03,50.5260009765625
2007-12-01,PL14,50.481998443603516
2007-12-01,PL16,50.481998443603516
2008-01-01,BP01,44.902000427246094
2008-01-01,BP02,44.38999938964844
2008-01-01,BP03,44.38999938964844
2008-01-01,BP05,44.23999786376953
2008-01-01,BP06,44.65599822998047
2008-01-01,BP08,44.54199981689453
2008-01-01,BP10,43.875999450683594
2008-01-01,BP13,44.657997131347656
2008-01-01,BP14,44.784000396728516
2008-01-01,LH01,44.784000396728516
2008-01-01,LH02,44.784000396728516
2008-01-01,LH07,44.67399978637695
2008-01-01,LH10,44.86199951171875
2008-01-01,PB02,44.23999786376953
2008-01-01,PB03,44.69599914550781
2008-01-01,PB10,44.69599914550781
2008-01-01,PB11,44.23999786376953
2008-01-01,PL02,44.902000427246094
2008-01-01,PL03,44.902000427246094
2008-01-01,PL14,44.38999938964844
2008-01-01,PL16,44.38999938964844
2008-02-01,BP01,29.919998168945313
2008-02-01,BP02,30.099998474121094
2008-02-01,BP03,30.099998474121094
2008-02-01,BP05,29.955997467041016
2008-02-01,BP06,29.735998153686523
2008-02-01,BP08,30.63399887084961
2008-02-01,BP10,29.927997589111328
2008-02-01,BP13,30.21599769592285
2008-02-01,BP14,29.553998947143555
2008-02-01,LH01,29.553998947143555
2008-02-01,LH02,29.553998947143555
2008-02-01,LH07,30.435998916625977
2008-02-01,LH10,30.167999267578125
2008-02-01,PB02,29.955997467041016
2008-02-01,PB03,30.873998641967773
2008-02-01,PB10,30.873998641967773
2008-02-01,PB11,29.955997467041016
2008-02-01,PL02,29.919998168945313
2008-02-01,PL03,29.919998168945313
2008-02-01,PL14,30.099998474121094
2008-02-01,PL16,30.099998474121094
2008-03-01,BP01,19.317996978759766
2008-03-01,BP02,19.617998123168945
2008-03-01,BP03,19.617998123168945
2008-03-01,BP05,19.747997283935547
2008-03-01,BP06,19.697998046875
2008-03-01,BP08,19.479997634887695
2008-03-01,BP10,18.975997924804687
2008-03-01,BP13,19.71399688720703
2008-03-01,BP14,19.251996994018555
2008-03-01,LH01,19.251996994018555
2008-03-01,LH02,19.251996994018555
2008-03-01,LH07,19.35799789428711
2008-03-01,LH10,19.13199806213379
2008-03-01,PB02,19.747997283935547
2008-03-01,PB03,19.505998611450195
2008-03-01,PB10,19.505998611450195
2008-03-01,PB11,19.747997283935547
2008-03-01,PL02,19.317996978759766
2008-03-01,PL03,19.317996978759766
2008-03-01,PL14,19.617998123168945
2008-03-01,PL16,19.617998123168945
2008-04-01,BP01,13.853997230529785
2008-04-01,BP02,13.985997200012207
2008-04-01,BP03,13.985997200012207
2008-04-01,BP05,14.039997100830078
2008-04-01,BP06,14.003997802734375
2008-04-01,BP08,14.031997680664063
2008-04-01,BP10,14.415997505187988
2008-04-01,BP13,14.205997467041016
2008-04-01,BP14,14.005997657775879
2008-04-01,LH01,14.005997657775879
2008-04-01,LH02,14.005997657775879
2008-04-01,LH07,13.317997932434082
2008-04-01,LH10,13.575997352600098
2008-04-01,PB02,14.039997100830078
2008-04-01,PB03,14.015997886657715
2008-04-01,PB10,14.015997886657715
2008-04-01,PB11,14.039997100830078
2008-04-01,PL02,13.853997230529785
2008-04-01,PL03,13.853997230529785
2008-04-01,PL14,13.985997200012207
2008-04-01,PL16,13.985997200012207
2008-05-01,BP01,9.251996994018555
2008-05-01,BP02,9.741997718811035
